            N=1            N=2           N=10          N=100
        1.79973       0.970363       -1.63791        1.11216
      -0.464424        2.79528      -0.726631       0.303358
      -0.576677        13.6779       -6.41038       -3.27916
       0.359249      -0.913694        -6.7884        1.49617
       0.446727        -1.0608        5.88336       -2.10048
       0.841917       -1.62108       -1.45909       0.737396
      -0.810707        4.23379       0.672582      -0.790213
        -1.6076      -0.763033       -3.36293       -1.78925
        1.03687       -1.31282       0.371106       0.103665
       -5.15153      0.0205252       0.172984      -0.290563
        7.54884        1.14874       -2.17499       0.503682
        -1.4318       0.427095       -1.93989       -3.40741
       -1.47193      -0.253319        2.23416       -1.43807
        1.54722       0.205631        7.39869        -1.5048
       -1.57543       -17.7453      -0.265212       -1.92056
       -1.24704       -55.0904       0.248189        3.80017
       0.498574       0.203663        5.25724      -0.192427
        3.49399        4.91197      -0.789769       0.521092
      0.0242285       0.444836       0.311141       0.608525
      -0.211653        1.45385       0.672125        6.04665
       -0.48679       -0.14645       0.711394       0.777162
      -0.541093       -9.66305       0.478478      -0.084548
       0.314658        3.85051        2.89114        1.18023
      -0.321956       0.104708      -0.704464        1.06235
       -0.19057        7.02428       0.314357       0.822147
       0.743065         8.0644      -0.242545       -1.00626
       0.436993      0.0026069      -0.620566       -0.59165
        1.73774        1.82597        3.63175       -1.37473
       -4.13372       0.118532    -0.00810355         5.4079
        5.91662      -0.954464        68.9914      -0.686986
      -0.570112       -1.41378      0.0846887      -0.789868
         1.2458        10.7251        1.22871     -0.0373355
       -1.10438      -0.257886        16.2622       -1.98705
       -3.68363        1.49282       -2.72059      -0.864526
     -0.0849275        2.05486       0.941518         2.2952
       -1.99588      -0.707542       0.381085       -3.55045
       0.156363        1.12584      -0.750894      -0.233749
     -0.0812933        2.67117        2.39945        2.28797
      -0.593516       -7.18448        1.56779        9.36108
      -0.189501      -0.446991       -2.11811       0.916922
        2.72672        1.41555        0.51531       -2.94937
       0.992241        -3.2748        -2.6378      -0.783708
       0.153032       0.662226       -5.35146      -0.245672
        3.22548      -0.281018        24.6982       0.172275
       0.293076        1.14295       0.345725       0.178327
       0.365856      -0.255658      -0.130647        1.20012
        2.19641        1.66581       -2.35798        2.36132
      -0.899485       0.529234      -0.335871       -1.04237
       -1.28232       -1.13057       -0.30383        -6.3562
        1.33015      -0.615642     -0.0529888        1.15577
       -1.45088        2.43917       0.408953      -0.190356
       0.564526        1.50998      -0.539316      -0.419502
        2.41438       -2.69351       -24.9172       -1.90702
       -6.78912       0.221003       -1.14273      0.0205219
       0.765065       -2.53677       -0.99301        1.35205
       -2.51172        2.32587        3.08269        0.46086
       -1.32842        0.28427       0.429022      -0.898603
       0.262263        7.13737      -0.854065        1.19705
        2.05125       -1.28003      -0.482549       -5.31615
       -2.66803       -0.66464        -0.4117      -0.848234
          6.845       -1.18534        -1.0802        0.74904
        2.42083        3.85646      -0.319235     -0.0435468
       0.288929       -0.81115        22.6194       0.248084
       0.960601      -0.267848       -170.198        3.05903
       -1.91905      -0.800199       -2.45304      -0.831337
        1.59312       0.766226     -0.0918442       -6.15926
        3.55116       0.457266        4.45363        3.25847
      -0.825723       -2.51349       -1.05272        2.23674
     -0.0783766        1.25968      -0.567144      -0.719252
       -0.66535       -1.63197      -0.150821       -125.089
      -0.827807       -1.44457       0.571231      -0.305449
        1.12589       -1.22045       0.945124      -0.581737
       0.362529       -8.97827        1.64533     -0.0884981
      -0.509477       0.342926       -1.31808       0.927162
     -0.0981856       0.818043       0.113729        8.68889
         -3.497       -1.70784        48.9124      0.0561455
       0.157098        5.67516       0.698622       0.254436
      -0.434264       -1.45234        27.7111        0.82352
        2.10045      -0.579323       0.183387         6.9568
       0.818308       0.629613       -1.71298       0.700324
       0.390823        5.81165       -6.46715       0.270767
        -8.4951        1.05612       0.867703        1.02246
        4.92623       0.421083         1.8242        1.22476
      -0.603072        9.48092      -0.310684       -2.58336
        0.49018        16.3349         3.6712        1.22993
       -3.79346        -0.7064        6.13341        1.09422
     -0.0896926       -0.75216        21.5513        1.66756
      -0.508487      -0.223383        3.39754        1.77575
       0.207422       -3.11035        1.15574       -1.65917
       0.472722        5.57873        1.57374       0.410633
        1.79576       -0.91159       0.435571       -4.06866
       0.435743       0.217743        1.26534      0.0861672
        1.10388        2.86512      -0.127776       0.618502
       -2.14186       -0.30215        2.61869       0.274935
        -4.9433         3.3026      -0.900868      -0.283652
        10.1684       0.598031        2.04568      -0.401416
      -0.929597       0.372155       -0.36651        1.56312
        -7.8711      -0.277023      0.0929302      -0.277892
      -0.143335       -1.22392        1.47579       0.187845
        0.11962        1.00328       -5.12972      -0.675315
        28.9718        1.86592      -0.713496       -1.74033
      -0.832327       0.532981       -4.26444      -0.121244
       -1.58548       -2.77898      -0.334981        4.20454
      -0.405813       -2.57115        2.15219       -13.1962
        1.42579        0.18249       0.451395         0.2975
      -0.911066      -0.397863      -0.495286      -0.619987
     -0.0150121       0.306745       -11.7834       0.788636
        2.79247       0.207191        1.82958        19.0171
       0.654328       -2.88989      -0.543671       -15.9765
       0.799251        1.49988       -1.63003        1.03964
         12.872      -0.512575       0.396976        1.09622
       -8.31458        1.07789        2.59631        1004.42
        1.23011      0.0153478       -2.25916       -6.31198
         15.211      -0.271295      0.0393686       -99.5303
       -38.7393        4.39502        1.77343       -3.29529
        2.60469        11.2672      -0.944234        1.71915
        4.28812        1.39335        -2.8344       -1.25835
       -31.2473      -0.759297       0.971842      -0.513112
       -4.13442       0.568523        6.43422        1.12615
       0.698503        4.75899      -0.900937        1.41928
      -0.861161        4.80485      -0.462789       -1.55697
       0.702471      -0.124971       -1.63013      -0.676987
       -1.51215      -0.145061      0.0861619       0.235235
        3.85966     -0.0350479       0.682529      -0.144066
        0.98375       -7.73851       0.930728       0.829002
      -0.585194       -2.10287     -0.0355319        1.04752
        1.54876       0.472458       0.749354       -2.37306
       -1.26048       0.468807      -0.134819       0.388292
        8.20062       -9.84731       -1.19042      -0.423041
        2.12212        1.12733      -0.430716      -0.254474
       0.399672       0.618475        2.21114       -1.03324
       -3.36754       0.706452      -0.915215      -0.183904
        3.97961      -0.917591       -2.11933       -1.13923
        1.27253       0.151554      -0.631538       0.270052
        1.47154        1.98117       -7.78362      -0.492453
       0.928271       0.373001      -0.796741       0.988204
      -0.200246        1.93852      -0.626282        29.3829
       -1.48631      -0.783257       -2.96778       -1.69164
        2.99012        1.62395        1.26454       -10.6671
       0.277659        3.98248      -0.345808      -0.344118
       -31.4791         -3.444      -0.935281        308.578
       0.748101        -1.3912       0.087992         4.7833
       0.036626      -0.229772        1.11018      -0.275998
      -0.526093      -0.276101       0.616278       -0.56938
      0.0302426       -4.58181        2.38039       -1.23236
       -2.45878     -0.0830385       -2.10037         2.2874
       -1.71418       -16.0529       -2.51543       -2.69995
       0.260764        0.64724       -2.59146      -0.955465
      -0.777409      -0.106266      -0.404165        0.51884
       -3.64691       0.673063        1.52779        11.5603
        1.21843        2.15237      -0.629896       0.596318
      -0.394184      0.0562407     -0.0665573        3.07725
        23.5503        1.80338       0.603059        2.90244
       -2.10539        1.62273       0.463969      -0.570196
       0.250666         1.2449       -19.5769      -0.176911
       -0.58083         1.4877        51.0393      -0.123673
       -2.95772       -6.22752      -0.944459       0.834824
      -0.848757       -1.66865        2.61118        2.75931
       -13.6239      0.0677034      -0.474993      -0.448322
      -0.467338        0.45874        6.64863       -1.24234
        34.5104        1.75102       0.113114        2.06388
        1.21792        -6.9222      -0.785819       -1.90638
       -11.2005       -1.15407       -1.65439       -3.01136
       -10.8938       0.415211      -0.667689       0.264502
        9.96185       -1.91511        -2.2444      -0.890951
         2.5243        5.81138      -0.498013      0.0204358
       0.564946       -1.49609      -0.806661        2.39214
         5.7808       0.630161       -0.34913     -0.0223212
      -0.290353        1.67154       0.441436       -9.47046
        0.75558        2.27263        2.18399        3.23496
        2.18245       -1.43898        8.20226      -0.833473
        0.94396        2.87148      0.0457471        1.45825
      0.0672759        0.85006        1.91432       0.957279
      -0.510156        3.32235        2.63216       0.227853
       -1.07548       0.222955     -0.0610384      -0.862747
        1.50557      -0.747634     -0.0999263      -0.564777
       0.141414       -2.01499         -0.486        1.02952
         3.2786       -1.40256       0.410428        1.11912
        0.25244       0.025527       -1.28524      -0.158173
      -0.677246        5.94138       -0.87197        1.12583
       -3.07123       0.137552       -3.85766        1.04765
      -0.483053         4.8809       -2.58987       0.227581
      -0.445792     -0.0947347       -1.72538       0.330235
      0.0403549        2.16496        40.6023       -11.4943
      -0.219089       -1.52484        1.08307      -0.984056
       -1.21417       -1.10615       -1.26746       0.362601
       0.329121       -3.22668        1.79052      -0.825506
      -0.339336       0.798409       -1.60808      0.0189886
      -0.528275        1.28329        1.80932       0.975584
       -12.6396       -1.17127       -3.25216       -1.01917
      -0.727846        4.41362       -1.29436        2.45292
      -0.562357         11.424       0.979093        1.28531
       0.558681       -3.75881       0.889168        2.20373
        1.00702     -0.0491984     -0.0965894       0.784865
       0.269867      -0.295254       -0.31468        1.18593
       -12.2873       0.124406        1.67367        6.81831
        1.45649          1.134        10.1612       -3.04718
      -0.233001        2.11273       -5.92394        1.89495
       0.342311      -0.759515      -0.243512        1.52707
       -3.00093      -0.799381       0.411035        4.52756
        1.42495      0.0302866       -1.85322       -12.1485
     -0.0901562      -0.617956      -0.325676       -2.87641
     -0.0176134       -2.10677       -1.03027       -1.83432
         -24.55        21.6299       0.404482        2.25915
       -9.42218       0.831127      -0.337859      -0.447729
      -0.531308      -0.455112        -1.1878      -0.086832
        1.72854       -1.03162       -3.30296      -0.184364
      -0.552085         -2.313        6.35489       -1.90491
        1.00108       0.979544      -0.234231         1.0039
      -0.696461       0.974518       -1.82091      -0.312566
       -8.70044         15.421        11.2894       -0.93395
      -0.513787      -0.856252        1.93104       -1.13329
       -13.3784       -1.09803       -1.56301        -0.7726
       -1.10685        3.06888      -0.116391     -0.0676344
        1.09172       0.387761      -0.648716       0.651181
        1.87041        3.46019         5.2621       0.138581
      -0.115669      -0.574273        -1.4514        32.4194
      -0.466217        -30.463        2.86275       0.233249
       0.521822      0.0587417        1.67093        4.87613
      -0.674197       -5.65453       0.889203       -2.49252
      -0.386553       0.433362       0.787057        4.70286
        0.22643        22.3952       0.235872       -3.94548
        45.5295     0.00991384         4.8676      -0.488812
        1.34983        2.14662        4.85779       0.126345
       0.885969        2.09176       0.549167      -0.362125
        0.20129        1.61278      -0.386209       -1.82671
     0.00509971        2.23132       -2.79483       -9.15583
      -0.258129      -0.324528       0.763968       -8.72312
       0.910753      -0.663613       0.186343       -1.08701
      -0.710706       -10.5496       -0.34495       -0.45293
       -1.11154       -4.06655        10.4315       -1.10677
       0.893696      -0.775334      -0.940298      -0.595644
     0.00536579       -1.25876      -0.286038        1.59603
        12.3744        1.94882        2.83561       0.333765
      -0.433117        1.06064       -3.69864        7.81711
       0.351263       -7.26245      -0.665842        0.35295
      -0.819074       -1.77413        2.98074        -17.018
       -53.6111      -0.246997      -0.792317      -0.728868
        1.05041        3.68115       -0.17359       0.192487
    -0.00736236      -0.842134      -0.408117        2.23801
      -0.272353        1.40424          0.648        1.70487
       -0.78012       -0.16271      0.0506276       -24.7649
       0.070549       -2.53454       0.173156       0.608912
       -37.7546        0.65412       0.539854       -1.44476
      0.0939825        5.73478       0.209899        2.33076
      0.0297629       -1.48471       0.599116       -2.52836
        2.89814       -5.68156       0.614492       0.256474
       -4.31209       0.606206       -2.93964       0.378365
       -144.103        7.48325      -0.521288       -29.4681
       0.410162        3.21175        12.7254       -3.04699
        3.82249        5.94416      -0.163237      -0.336174
       0.355456      -0.176027       0.345875       0.114927
      -0.399651        1.09615        5.33514        5.32482
       -0.90524        1.55391      -0.242579        0.26685
      -0.314471      -0.320921      -0.789214    -0.00030579
       0.275051        0.28324      -0.151461         3.7092
        2.96828     -0.0686505        0.12607       -1.29675
       0.305882      -0.203408      -0.616045       -3.20051
       -2.15253        1.48916        2.05368       -3.95485
       0.633925       -4.14976        4.73758       0.567284
        1.28018        2.05144      -0.826279      -0.158429
      0.0438777       -85.3197      -0.401324       0.341054
        5.09022      -0.571557       0.610205       0.967971
        -1.2685      0.0480704       0.236682       -2.83925
       -1.56985      -0.636895       0.609004      -0.553948
        2.82249        3.39729       0.100267      -0.422702
       0.643459       -148.487       -1.02733       -1.00896
      -0.406237       -10.4894        -1.5419        2.82103
      -0.852421        14.8464         1.3511       -4.22904
      -0.234345       0.754398       0.393801        9.94762
       0.268859       0.534038       0.817704        1.85583
        1.05244       -1.81478         3.8166        2.04026
       0.727307       0.393823      -0.101947        -1.2175
       -3.71884       -11.7089        1.78773     -0.0654019
       -4.21365      -0.170899       -2.42808      -0.316375
       -1.57462         1.0313        2.04927        0.92041
      -0.300789        3.73428        47.1451        1.22033
        1.90539       0.829745      -0.317329       0.054102
        0.70265     -0.0408636       0.455757      -0.362223
        0.57737      -0.834668        1.01076       -1.21856
        2.00224       0.285206       -2.22607      -0.689268
       -1.28721        2.21862        4.20899      -0.632532
      -0.275723        3.71066      -0.895229      -0.729426
        6.04519    -0.00944372       -2.23883      -0.835313
      -0.467622      -0.220928        1.90343        1.37746
        7.07459        3.25694        0.45428       -1.30534
         6.9471       -1.34287      -0.312814       -6.54639
        10.1078      -0.234056     -0.0327261       0.212217
        5.15149      -0.771255       -1.84185     -0.0232069
        2.47588       -3.75528       0.873899       0.301097
       0.513294      -0.263098      -0.070684      -0.300752
      -0.843546       0.939223        2.19805        -1.3491
      -0.316711      -0.992646        2.83291      -0.982285
      -0.789345        5.53252      -0.410114        2.91287
       0.517569      -0.422343      -0.679492       0.532385
       -1.10965      -0.039097        3.66829        321.384
       0.782346        5.61558      -0.802642       -1.06866
       -12.6844      -0.198216      0.0392661      0.0596564
        5.38274       -2.61865       0.608411        1.43735
       0.230456       -4.01262       -10.6011        0.52694
        3.65254        6.19946      -0.332136       -13.5068
        1.78647        1.92167      0.0806273      -0.823846
        1.05686       0.762713       -6.39955       -1.17187
        17.9549       -3.13966        1.88419        5.55598
       -1.28033        1.16522        1.43969       -1.49041
      -0.725956      0.0226901       0.718226       0.616165
        13.9998        3.10727      -0.843671       0.661725
        1.18798        1.88257        2.65477       -7.29525
      -0.799804        2.29388        2.95207        2.56717
       0.841986        1.22748      -0.861873       -0.27519
       -0.53093       -0.17483       0.257736      -0.565748
       -1.32313         -1.538        1.41606       0.489311
      -0.300865      0.0930012      -0.626325      -0.296301
        -4.2269        -1.7157        1.85721       0.634093
       -2.92053       0.701039       -0.67101        0.88787
       -4.75577      -0.706163       0.847376      0.0438442
       0.274727      -0.550414        2.19317        2.17915
        1.58157      -0.666523        1.67694      -0.354939
      -0.662707       0.923647       -34.4222       0.961989
       0.477918       0.319814       -3.88173      -0.360561
     -0.0490351        5.74114         0.3751       -1.22112
      0.0332471      -0.491433      0.0798104       -2.80065
      -0.086721       -11.5525       0.778657      -0.715644
         6.2518        3.43184        2.78824        1.25682
       0.162027       -1.94518      -0.468859       0.480508
       -2.38218       -5.64306       -1.13209       -2.36231
       -0.75024       -2.60351       0.761557       -1.37818
      -0.834365         17.439      -0.650097      -0.963046
        3.98281      -0.441386       -2.60902        1.68116
          1.634       -3.02047       0.124246        1.11837
      -0.976719      -0.437862        -1.7002       -0.70153
        -1.0764       -2.55413        2.57022        2.60389
         2.1654       -1.90571        1.90923        5.04855
       -1.56948      -0.468872     -0.0465836     -0.0162221
        1.61644       0.624548        1.28687       -4.46809
        -1.4586        1.81412       -8.09172       -2.09605
       0.776249       0.304701       0.411842      -0.870824
        2.55149       0.609915       -1.04688        6.12585
      -0.839382        1.25186       -8.22396      -0.506193
       -4.04393        13.8432        1.03287      -0.969241
       -1.73679         2.8421       0.507537       -1.71036
        1.84473       0.157785       0.113475      -0.154979
       0.643785       0.523223      -0.602135      -0.116274
      -0.994275       0.873033        2.59257        0.36273
       -1.12094        1.87847       0.843247       -3.32518
       0.365985       0.104072       -3.17248       0.962339
        -3.4969       0.109816        0.46833      -0.431497
        2.44095       -1.93617       -1.21938        1.52297
       0.579085        2.44798        7.32238        0.44444
        4.64912       -20.5574        1.62983        4.65242
      -0.157074       -1.02401        -10.436       -1.46569
      0.0303202     -0.0180276        3.13245        1.68372
      -0.302184        14.9967       -1.46146      -0.550072
      -0.328166      -0.156319       0.650515       -2.70797
       0.360898       0.178637      -0.378313      0.0704945
      -0.431893      -0.210943        6.93504        -0.6688
      -0.280223       0.813741      -0.291892       -1.13213
        1.60479       0.435045      -0.593553        1.16244
        3.83764       -0.66733      -0.449754         -1.885
       -2.31193       0.171767       0.567993       -3.92058
       0.997803       0.541228       0.740466      -0.120575
     0.00335255       -2.39493       0.833503      -0.353905
       -1.76036        1.37181     -0.0357955        -3.3554
      -0.914261       -4.36812       -3.43181       -1.14851
       0.594947      -0.530899        4.37446       0.502448
        2.88696        2.69946       0.118775       0.829705
       -4.48318       0.121098       0.166192      -0.538861
       0.352477       0.108753       -1.24377       -2.32451
        7.29189        1.38533        4.16986        1.06141
        2.74038      -0.501383        1.55717      -0.959048
       0.374636       -2.90848      -0.959046       -2.21769
        8.09634        1.58961        1.78457       0.280149
        8.21315      -0.776418        0.19029        1.36339
        193.339       -12.4728       0.607756      -0.366937
        1.58754       0.495654      -0.588013        4.82223
       0.902274        8.13765       -1.29183       0.199469
       0.114167       -1.25129       -2.07841       -1.20248
      -0.188831        0.74503       -1.58078       -1.83076
        2.01658       0.166548       -2.17634        16.5526
       0.791797       0.117192      -0.370883        1.07025
      -0.122878        2.07133        1.38112      -0.199967
      0.0542926       0.455624       0.466916       0.107872
       0.490219       -1.23748       -12.3725       0.356516
       -1.07423        2.42035       0.379429       -1.57609
         2.1198       0.780531      0.0981787      -0.673616
      -0.554497       -10.4347      -0.105661         2.7769
        1.08631      -0.425861       -1.27818        6.38483
       -1.28797        3.95091       -21.2573       -91.1708
         0.1105        3.11419        -0.4149        3.91985
      -0.228504       -3.52119      -0.411689         -1.146
        0.13482         -2.384         5.7718      -0.430512
      -0.340322      -0.100029     -0.0408179       -1.40262
        1.19787       0.248408         4.5646        5.46968
       0.805094        14.0126        2.21016        1.01921
       -4.08702       0.367475     -0.0261118      -0.730782
        -4.1045        15.9069      -0.802817      -0.215863
       -1.65141         1.4756       0.117938       0.338904
        3.32134        1.31686       0.586658       -1.05442
       0.491739        4.83058        3.37681       0.940451
        11.1338      -0.735452        6.20632       0.815816
       0.642215      0.0884028       -1.41009        2.31309
       -2.35721       0.893631       -10.4007      -0.838258
      -0.430505       0.748979       -71.1423       0.199455
       -6.07044     -0.0463035       0.251077       -2.80538
       -8.43466      -0.433814      -0.490927      -0.766538
      -0.295099       0.469612       0.291999        1.26088
        8.00355         14.162      -0.519687       -2.13163
        2.37788      -0.337329       0.206356       -2.78919
      0.0720234       -4.26147       -88.0592         3.5361
       -0.92758      -0.141257       -1.20404        1.65162
       0.339357       -0.44814       -1.43996       -1.34719
       0.866208       0.150767        22.9741      -0.472935
       0.749406        5.14923      -0.524646        5.91582
        4.55562        3.10172        57.3427        4.19595
      -0.185739       -1.28263       0.731125       0.632295
       0.273721       0.310048       0.250214      -0.458368
        5.65511      0.0645019     -0.0240456       0.181498
      -0.219946       -2.17756       0.684218      -0.353719
      -0.941471        3.54425        2.54411       -1.86023
       0.329766      -0.253471      -0.850442      -0.700555
      0.0249841       -0.31672      0.0972258        1.44199
        -1.4354      -0.100438        2.22692       -25.8601
       0.664297        13.1971       -1.48379      -0.265721
       -5.08349      -0.944566       -3.48152       0.646095
       -1.88547       -5.11813       0.880366         25.352
        2.27101       -0.69888        0.77008        2.21577
       -1.09148        1.52404      -0.441398        -130.64
        16.7842        -1.2723        6.31953        1.32921
       -2.36818       0.708706      -0.560157      -0.837078
        1.91727       -1.69437        5.42723       0.914883
       -2.91618      -0.691506      -0.606328       0.118949
       -2.36951      0.0325638        1.85076       -1.46527
       0.706276       0.219435       -407.093      -0.477116
       0.344603      -0.721733       -2.92591       -3.29249
       -1.96252      -0.427004       0.158795       -0.24317
        1.02093        1.72914       -1.58617      -0.342677
        1.13947      -0.597326       -1.06793        1.21968
     0.00397762       0.567499       -1.04797       -3.16658
      -0.362688         1.6526       0.507472       0.132597
       0.373808       -1.33337      -0.891168      -0.953666
        0.40791       0.165948        -1.3068      -0.194353
        1.47782       0.685752        21.5111       0.510912
       0.545198        2.86208        2.14747      -0.186197
      -0.232082      -0.879645       -8.17641        -12.526
      -0.266992          17.39       0.165317        1.46006
      -0.515349        1.86647     -0.0278883        2.94189
       0.141685       -4.53693       -3.30197       -1.89931
     -0.0155996       0.202473      -0.819395      -0.187544
       -51.9976      -0.761009       0.991857        -15.211
        1.75113        2.11159        1.83606        5.00947
        1.52956      -0.950754       0.710926        3.90867
        187.889      -0.774151       -2.04831        1.33166
       -1.97728       -0.92376       0.209648      -0.197971
      -0.125443       0.917311       0.776819        1.90756
       0.323711      -0.359216        1.18402        1.19888
        -4.6163       -1.57583       -1.37539       -1.56933
        2.78768      0.0257832       -6.65792        1.45139
        7.81555       -1.52571       -1.86957        1.72913
      -0.771297       0.253314        0.33737       0.768199
       -1.82301      -0.507768      -0.278411       0.174708
       -2.57618        1.03348        2.42118        0.23465
      -0.138059      -0.230742      -0.358962        -2.6087
      -0.305249       0.350122      -0.261614       -9.53323
        2.70575        4.71373       -1.68408       0.860323
       -2.34395       0.102513      -0.120255        1.18446
        1.65665        1.54022       -1.24086       -2.27455
       0.213963        1.47163       -3.51085       0.762339
        -1.5494      -0.404781        58.2249       0.514478
       -2.84519        1.19316       -50.9272       -2.65904
       -1.71652       -3.67803        0.20772       -4.44321
       0.668322        6.31891        1.35568       -1.07362
       0.277899       -0.29696      -0.909251      -0.865071
       0.374823       0.200423       0.888281       0.891036
        2.79439      -0.818289       -7.00593      -0.919351
        3.72937      -0.740531       -2.76524       -2.03754
      -0.422818        10.7188      -0.238529      -0.116027
       -5.67044       0.752218       -0.25882       -2.66595
       -1.83793       -2.69156      -0.541922       -8.24447
       0.567386       0.284776       -2.37361        2.24676
          14.69      -0.490626       -3.15701       0.597236
       0.215899       -1.41765      -0.873434       0.380879
        2.04461        4.78127        3.08645        0.28788
       -2.67417       0.741797       0.031204      -0.034786
      -0.200492        2.03502       -1.98011       -0.18993
       -1.44832      -0.764583        -1.1368      -0.218145
      0.0616374       -1.09823        6.97803       -1.42337
       -1.54889      -0.133859       0.335848        16.9362
        3.23214       0.235634       0.143476        12.5135
       0.133939        1.08007       0.583288      -0.468282
       -6.48858      -0.935565      -0.235419       -2.72303
      -0.269353       -1.93998       -2.12068      -0.417153
      -0.697503       -1.20844       0.345955     -0.0361515
       0.826332      0.0732351        1.05972        0.17181
       -1.20442      -0.190886       0.466054       -9.70656
       -0.52187       -1.21238     -0.0904783        2.43528
       -1.71812       -1.74332       -6.21007        2.18931
        1.39115       -1.70028       -2.31243       0.535277
         4.1992       0.175847       -2.31006       0.632825
      -0.461584       0.519618      -0.722097       0.420514
       -58.2557       0.480401   -0.000392482       0.676268
       -2.21967       -1.28569       0.821283      -0.159172
     -0.0761057       0.593236        1.93447        1.53679
       -2.47673        3.42432       -1.47314      -0.849738
       0.301966        4.84488        -6.7688      -0.493944
        0.38748      -0.238209        2.10547       0.563246
     -0.0115941       -7.76716         3538.7       0.689348
       -0.34424      -0.122765        1.16662       0.533819
       -27.8431       -6.74449       0.164432        1.02554
      -0.216697        -0.6125     -0.0118618         5.4731
       -4.17278       0.187277       0.971769       0.343247
      -0.715507       0.234601        1.37131     -0.0128789
        1.03704       -2.02694       -6.50256       -21.2154
        2.85089       -63.1277       -4.06305       -1.39797
      -0.442134       0.883869       -5.05989        2.02036
       -1.35939       0.932557        0.53104       0.326498
       -1.43745       -1.69315        1.67979       -33.6204
     -0.0411802      -0.220659      -0.723417       -4.01202
      -0.223777        1.25218       0.313344       0.397143
       0.347691      -0.803919      -0.035678      0.0680489
       -1.09494      -0.315742        3.59687      -0.866961
      -0.808545       0.986735      0.0552211      -0.702546
      -0.776862       -2.24655       -1.23165        1.37619
       -23.3822      -0.727756       -0.18148       -15.4278
        3.74728      -0.302573       0.600964       -1.58991
        3.67657      -0.565101      -0.333894       0.568346
       -1.30851       -44.6179         -2.616        1.43282
      -0.133615      -0.465197      -0.348951      -0.154113
       -0.33756      -0.194475       0.313915        1.03067
       0.913791      -0.240177       -1.34969      -0.214745
       0.433134        1.63656       0.542632       -1.66338
        1.76575      -0.177675       0.481661        3.38755
       -1.70076       0.386248     -0.0888508         1.5975
       0.532518        1.01216       -1.08096       0.432218
        1.83081       0.906947        0.65643      -0.549604
       -1.07789       0.173924       -1.00092       0.877999
         0.3903       -3.18627       -1.62134        1.22774
        20.0981        -2.6263       -4.38656      -0.727209
       -15.8965       0.620717       -2.03416       0.758294
        1.76232         -5.929       -1.27238       -7.02639
       0.590288      -0.992097        0.83919      -0.461186
      -0.379467       0.366929      -0.153113      -0.216895
        6.92676       0.117043        1.84998       0.789515
     -0.0377569      -0.498069      -0.324766       0.454899
       0.633464       0.695777       0.826772       -11.4578
       -1.54446       -11.1509        -1.6079      -0.418095
       0.247589        3.95395         5.4204       -3.07073
       0.783813       0.597091      -0.774522       -5.87337
        1.81768       0.365149    -0.00279981      -0.771736
       0.739456       -1.83214      -0.617951      -0.390798
        1.33296          5.992       -1.06783      -0.205932
       0.423716         -1.036      0.0705423       0.119603
       0.138596      -0.337161       0.524858         -2.772
      -0.512195       -1.43901       -2.91418       -0.45983
       0.184996        -1.4702        4.03146     -0.0654717
        14.5863        31.3982        1.64745       0.317726
       -1.14333       -6.18133      0.0650078      0.0498621
        1.14744        1.08598        4.44838       0.445038
       -2.56422        2.12858       0.339963       -6.68196
       -0.60085        3.52733       -1.59219      -0.293459
       -1.41789      -0.445131      -0.338124       0.722824
        1.26817      0.0840778        2.30373       -1.01035
        -4.5684      0.0934396      -0.840401       0.928975
       0.332747       -1.36985       0.287417       -1.88793
       0.100396        22.2804       0.560818       0.110305
        1.17924        4.56099       0.163776       0.194141
        0.55659        1.06874        9.03841        37.4093
       0.489669       0.360328      -0.562489        12.4281
      -0.479932       0.176842      -0.511069        2.32251
       -5.45312       0.240485     -0.0112918       0.663076
       0.142398       -11.2568       0.403184        2.30621
      -0.367712        2.15646        1.78666        3.02287
       0.669578       -1.14133        1.08605      -0.508909
       -1.30404      -0.223837       -3.73635       -3.62113
      -0.598361       -1.06133       -1.47222        14.0818
      -0.138238       -2.49624      -0.575128       -1.68813
         4.3762      0.0722948       0.171401      -0.836096
      -0.294319      -0.616699       -1.00069       0.178119
       -2.61287      -0.039089        1.78976       0.793001
        3.04261        2.39219      -0.655575       0.911751
       0.725071        2.43314        1.19485        1.05126
       0.140529        8.34557       0.944647       0.768198
      0.0131729       0.534262       -2.94799        2.89574
       0.308307        2.75145       -1.04331       0.440311
        1.37013        -1.9228       -0.27841     -0.0462379
        2.31274       -9.53301        4.58326       -1.55778
       0.557878       0.363816       -1.53607       0.547065
       0.118504       -1.09741        3.61582      -0.900869
        1.40829      -0.702442      -0.223102      -0.308588
      -0.414059      -0.388402      -0.252227      -0.698073
       0.147859       -2.28008     0.00350824       -3.28063
      -0.380964       -0.52959        47.3803      -0.717653
      -0.557475        0.25493        0.11441      -0.246543
      -0.249787         29.402       0.104436       -1.38893
      -0.301803      -0.416958       0.518769       -3.18159
       0.566825        0.52126       -2.97108        0.37638
      -0.352228        3.33389      -0.350618        12.6889
     -0.0128292       -1.31848        2.05954        77.2302
      -0.274931       0.841291        2.61766       -5.01096
        295.954        1.19372      -0.115207       0.238621
      -0.855322       -1.21099       0.989958      -0.109778
        1.62603       -2.12092       -13.1106       0.136794
       -1.17054        2.98202        -3.3276        1.69578
      -0.505245       -11.3142       0.306122       0.304513
       0.750674      -0.822832       -2.66402        2.34312
        1.87322        4.28444      0.0756968       -6.00232
