            N=1            N=2           N=10          N=100
        1.64434       0.724582       0.749648       0.899476
       0.382709       0.922748        1.08444       0.949602
        1.45026       0.674491        1.10139        1.01612
       0.211418          2.228       0.997443        0.93225
       0.171005        4.09789        1.69199       0.936858
       0.073062       0.411846       0.985933       0.980393
       0.135901        0.29642        1.66612        1.24425
         0.3306      0.0394022        1.17607        1.01642
        1.27261        2.21499        1.20445       0.916208
        1.46752        1.01294        1.19415        1.24097
       0.159896       0.871929        0.48615        1.27292
       0.384126        1.07945       0.722875       0.922419
        1.67613        1.21081       0.880575        1.18544
        1.64737       0.590859        1.24622       0.882099
        2.59771       0.152839        1.75437        1.05211
       0.277467        2.16094        0.75027        1.23076
       0.180158       0.404806       0.809768       0.977858
        2.05233         1.2669       0.836661       0.961003
       0.133009        1.77927        1.29237        1.17254
        0.56599        2.20561        1.73834       0.905623
        1.49143       0.108426       0.821697         1.1487
       0.844112       0.510459       0.851761       0.858605
       0.943608        1.64693        1.14503        1.04285
        2.17512       0.194043        0.80551       0.911672
        1.18223          1.018        0.78301       0.961989
       0.664531       0.980829       0.825852       0.885802
        0.25213       0.500849       0.987352        1.03216
        0.74749       0.727538       0.760996       0.974349
       0.210877        1.27242        1.18536       0.901513
        1.39016       0.708109        1.43792         1.0438
        1.20274        1.06122       0.925423        1.10704
        1.00421       0.530951        1.37055        1.20124
       0.471993        0.98914       0.703259       0.949815
       0.472914        1.06051        1.75526        1.08671
       0.355221        1.22591       0.915262       0.894851
      0.0855076       0.935001       0.772489         1.0036
       0.501913       0.646922        1.20259        1.02885
        1.09271        1.04255        1.26458        1.13944
       0.812851        1.18822       0.551645        1.02505
        1.35622       0.963053        1.09097       0.970758
       0.476551       0.666372       0.853229       0.983739
       0.442711       0.503917       0.621704        1.16187
        0.22574         1.9788        1.11651        1.01843
      0.0475819       0.431725       0.355228        1.07437
        0.79367       0.498328        2.13676       0.893569
       0.841413       0.914058       0.728667        1.08963
       0.599446        1.48655       0.744071         1.0965
       0.658254       0.511582        1.30229       0.891825
      0.0643339        1.80983       0.802934        1.18635
      0.0451547       0.945068       0.997669         1.2394
        2.21787       0.246576       0.568581        1.11097
        2.76037       0.120382       0.767545        1.02162
       0.143244       0.416763       0.761145        1.16189
        1.02836        2.48137       0.558248       0.929362
        2.69106       0.624424        1.20563        1.18234
        2.09376       0.744503       0.936521        1.09362
        1.38379       0.977714       0.894833       0.992263
        2.36066       0.511424       0.687444       0.932593
       0.440026         2.0526        0.77609       0.833824
        1.99637       0.513839         1.5534       0.905011
       0.295146        1.05955        1.41039       0.899073
        1.38241       0.067613       0.872663       0.937271
        1.60838       0.817852        1.45018        1.04251
        1.30882        1.54502        0.97677        1.00764
        1.31906       0.500773        1.38492       0.908653
       0.343456        1.56585       0.970988          1.039
      0.0386843       0.938821       0.738663       0.904847
        1.16216       0.798242       0.731884         1.1469
      0.0499626       0.543022       0.826078       0.868274
        3.82155       0.470617        1.03612       0.853988
       0.727958         1.5918        1.48341        1.01696
        3.09699       0.510674        1.21932        1.01938
        2.93151       0.516039         1.3549        1.00559
         2.6578        0.98338       0.691802        0.93326
        1.31155        0.90191        1.63891         1.0101
       0.225014       0.468668        1.10786         1.0341
       0.434667        1.23307       0.866385        1.03934
        2.62457        2.78507        1.31485         1.0734
       0.536949       0.662238       0.429962        1.04327
        1.82492       0.922106        1.31542        1.03343
      0.0392989        3.27947        1.11162        1.03559
      0.0506129       0.267457        1.00671        1.14114
       0.174049       0.300087       0.726323        1.00515
       0.358684       0.362351        1.07035       0.882338
      0.0701102        0.69634        1.26728        1.08472
       0.657468       0.191079       0.648724        1.03939
       0.645068       0.545336       0.695659        1.05335
        1.62633        1.22197         1.0267       0.952508
         0.3555         2.5867       0.805947       0.987564
        1.10911      0.0773558       0.974555        1.04623
       0.920242        1.91668        1.08756         1.2643
        0.47648         1.3867        1.33802         1.0083
       0.380647       0.762568        1.54059        0.87781
       0.576036       0.439645       0.875891        0.90733
        1.89089        1.77152        1.33651       0.958162
         0.6212       0.300682        1.60921        1.03835
       0.101296        0.69552        1.64619       0.974844
        2.60414          2.027       0.968365       0.823056
        4.93958        2.13533       0.941352        1.15319
        2.07729        1.18523        1.01191       0.987393
        1.11615       0.921521       0.871521        1.00549
        1.35639         1.7361        1.08855        1.09854
       0.923666       0.307048       0.995474        1.08123
       0.404486       0.932632       0.676036       0.904325
      0.0602403       0.548813       0.948825       0.865731
       0.355742       0.462054        1.01453        1.14414
      0.0204831        2.93942       0.949669        1.01341
        1.90491        1.09592       0.867784          1.069
       0.361917        1.13891         1.2418        1.00785
       0.401649         1.4181       0.888656       0.899264
       0.527859       0.530136       0.466724       0.971702
       0.528135       0.771577       0.737269        1.15327
       0.370076        0.42848        1.08175        1.13867
       0.812522       0.870106       0.425713         1.0031
        1.04206       0.433673       0.647103        1.11314
        1.32771       0.580447       0.912777        1.06576
        2.24904       0.521036         1.0565       0.975153
       0.898522        3.33067       0.896141       0.943157
       0.120083       0.447358       0.964711        1.23131
      0.0203569       0.722782       0.938953       0.958004
       0.773751       0.390688       0.765318       0.987755
        1.93681        1.65301        1.04663        1.07345
       0.586876        1.12495        1.44385       0.773687
        3.06638       0.622845       0.644788       0.970024
        1.08266      0.0184135       0.863929       0.978101
       0.418225       0.342334       0.837736        0.85817
         0.2274       0.283492        1.05883       0.860644
        1.68706       0.582246        1.18497       0.939099
       0.964633       0.855101       0.707102       0.971014
      0.0131859       0.812599       0.792922       0.996506
        2.69362        1.24317       0.717084        1.01737
      0.0959891        0.81283       0.606916        1.12401
        1.11993       0.589205       0.955106        1.07196
        1.73818        1.00255        0.89351         1.0369
       0.398704       0.370157        1.01072        1.03099
       0.966871       0.278433       0.697452        1.00288
        1.81422        1.44047        1.09546       0.950622
       0.241889         1.1571        1.44812        1.07925
        2.85055       0.892695       0.702826        1.05621
       0.512805       0.467796       0.726635        1.00347
      0.0218754        1.47578        0.96399        1.07602
        1.52796       0.375556       0.703677        1.04013
        2.86285       0.231575        1.11562        1.07034
        2.59122       0.453445       0.981093       0.808637
       0.951978       0.942662       0.591148        1.01374
       0.961538       0.307118       0.876715       0.988741
        1.17831        1.09538        1.28191       0.943493
      0.0189213       0.534509        1.17384       0.903889
       0.146585       0.756608       0.805499        1.02227
        2.07442        1.32343       0.931578        1.03291
       0.159884       0.259873        1.55555       0.988465
       0.303257        1.80235       0.955858        1.03271
        1.68508        1.97007       0.545932       0.917607
       0.224473        3.11448       0.832728       0.990492
        3.57469         1.7773        1.04198       0.923557
      0.0822098       0.122393        0.57559       0.953636
        1.50572       0.397209       0.707388        1.07601
        1.80654       0.815236       0.938739       0.935295
        1.08121        1.31416       0.698338        1.00331
       0.560513         1.0654       0.964425       0.722707
       0.560604       0.237672        1.16666       0.914612
     0.00414778        1.09281       0.692673        1.19019
       0.499457        1.14387        1.22598        1.14092
      0.0625109        1.02018        1.31037       0.909324
        1.87683       0.563694       0.452481        1.17596
        1.26833       0.414488        1.02849        1.04281
        1.04766       0.444924        1.05314        1.04702
       0.930871       0.179565       0.711508        1.05798
       0.730443        1.26888        1.15783       0.959028
        0.58625        1.20516         1.1599       0.844182
       0.239808       0.958822        1.45286       0.864146
       0.172762        1.20415       0.491074        0.76499
       0.289166       0.172033       0.841153       0.931815
       0.248884       0.614372        1.64747       0.932125
        2.63359        2.17108       0.725305       0.864192
        1.30479       0.738603       0.885328       0.949279
        1.96332       0.324643       0.740704       0.998717
        1.56129         1.5529        0.75615       0.962076
        1.22278        1.02109        1.16046        1.08472
       0.284619       0.477404       0.580617        1.11277
       0.887529         1.0103        1.70163        1.02571
        1.16519       0.660611       0.712732        1.00299
        1.23172       0.531487        1.00814       0.885627
       0.240874       0.300922       0.658844       0.975075
        1.28378        2.63168       0.432261        1.10172
      0.0782179        1.11048        1.01488       0.775136
       0.611181         1.5576        1.07304         1.1347
      0.0912436       0.102741       0.889426        1.03672
       0.425173        1.17573       0.454743       0.958728
        1.27184       0.277976        1.02936        0.92829
        1.21917       0.494836        1.08084        1.07402
      0.0784905       0.361287       0.725944         0.9488
        0.98103       0.525342       0.714988       0.961033
        1.22105       0.614597       0.805706        0.96244
       0.388981       0.851659        0.75469       0.948253
        1.68491       0.177766        1.01638       0.907343
        1.29179        3.27425         1.1936        1.00722
       0.584403       0.440161         1.0898        1.04359
         4.1793        1.57578        1.23083        1.01387
        1.62872        1.39857        1.57071       0.890513
        1.48352       0.500935        1.48466       0.802098
        2.09824        1.56622         1.0716       0.995044
       0.041378       0.972902        1.15795       0.838842
       0.655503       0.542044        1.16388        1.03982
      0.0118839       0.520268       0.799089       0.983769
       0.763074       0.893388        0.43245       0.947073
       0.568859       0.585631        1.19652        1.17745
        4.07704       0.696343        0.90954       0.964441
       0.235606        1.13877       0.666264       0.973763
       0.748863       0.225787       0.798538       0.910588
        1.40651       0.519545       0.835134        1.06946
       0.521551       0.781999        0.79698        1.08903
        1.22153        1.15174        1.03319         0.8838
        1.74357        1.34008        1.07035        1.13525
       0.169061        1.10773       0.582718        1.13602
       0.795079       0.621292       0.908531        1.05483
        0.51824         4.2005       0.676971       0.798074
        3.56881        1.10676        0.51606        0.82882
        1.68764       0.597521        1.11247        1.00143
       0.628534       0.609333       0.857951       0.953943
       0.352431        1.26845       0.634936        1.07546
        2.82355        1.31499        1.06703       0.809536
       0.700826       0.929965        0.70489       0.967141
        1.77995         1.2522       0.844404       0.742849
       0.236578       0.443776       0.555931        1.00667
        1.14132       0.883428       0.898317        1.02832
       0.434746       0.436045        1.65764       0.884744
      0.0671757       0.710727        1.11978        1.07989
        1.39658       0.105094         1.9318        1.04578
        1.73899       0.572099       0.972034        0.94185
        1.40915        1.83692       0.584361       0.963563
      0.0920094        0.48211       0.699393        1.07025
        1.28927       0.313911       0.648739       0.830916
        1.08521       0.783793        1.41596        1.08378
       0.161155        0.59522        1.28321       0.885574
       0.712734        2.23871        1.52974        1.00267
       0.385192       0.139928       0.942968        0.90565
       0.275857        1.89857        1.50842       0.981902
        1.15808        1.14943        1.01445        1.08806
      0.0779625       0.971709       0.997392       0.903999
        0.96822       0.675125        1.07703       0.886752
        1.87042       0.648353        1.14406        1.01687
       0.330266       0.777146       0.831732       0.912097
        1.52181        0.31514       0.955134       0.872404
       0.369563       0.662819        1.28853        1.03195
       0.462986           1.05       0.688179       0.856063
       0.684837        1.24002       0.971653        1.03913
       0.533848        1.04259        1.09248        1.02987
      0.0335465        1.95855        1.08426        0.96591
       0.743795       0.782225         0.9004       0.890922
        2.94982       0.978814       0.486147       0.955775
        0.30779       0.953171         1.3983       0.936534
         2.8901       0.945416       0.393818        1.08544
       0.623286       0.480686        1.11586        1.03752
        1.11732       0.390512        1.28111        1.00723
        3.52951        1.65658        1.37226        1.00511
        3.82588       0.411343        1.18547         0.8574
       0.566837       0.288824        1.06846        1.08529
        1.24094       0.942627        1.04675       0.923944
        2.38497       0.772315       0.784707        1.19788
       0.323531        0.94397       0.952911        1.12638
       0.215379        2.14526        1.00552       0.933983
       0.552682       0.468149        1.12074        1.10637
       0.345578       0.629253        1.10557         1.0911
        1.07787        3.16456        1.15511        1.04511
       0.433364        2.05638       0.925574        1.06867
       0.211343       0.491378        1.17851       0.948701
       0.678785        1.79118         1.4351        1.06875
       0.650655       0.729756       0.550226       0.983341
        1.64401       0.996018       0.943173        0.95996
       0.402529       0.447871        0.67718        1.12371
       0.271339       0.722661        1.09672       0.913694
        1.70009        2.11526       0.805618        1.02213
       0.312141         0.8668        1.71511        1.00499
         2.9567       0.998057        1.27609       0.903664
        0.23694        2.13987        1.55619       0.923583
       0.958234       0.498859       0.711832        1.14828
       0.630709       0.260189       0.688278       0.974851
        1.61448       0.934023        1.04752         1.0171
       0.495816       0.630283       0.826029       0.915779
       0.696404        1.24828       0.765463        1.19776
       0.049305       0.221635       0.813167        1.11127
        3.55013         0.2829       0.973452       0.859209
       0.862331       0.495268        1.04114       0.912165
       0.207698       0.569785        1.07136        1.04418
       0.345512        0.83856        1.33619        1.00332
         1.5468       0.469978       0.840451       0.971262
       0.832811       0.541599       0.893178        1.05028
       0.409125       0.624903        1.08718        1.04303
       0.434711       0.577554       0.725924        1.06698
        1.42244       0.786796        1.07649        1.03101
        2.00324       0.636251        1.05776        0.83187
       0.447367       0.906844       0.737813        1.14974
       0.634489        1.41092        1.22861       0.842211
      0.0468036        1.28967        1.00486       0.951154
        1.47302       0.670261       0.411134        1.20267
       0.576112       0.323063       0.755418        1.20457
      0.0871201       0.142224        1.24257        1.01606
       0.773163        1.24729        1.12229        1.06596
         1.1695       0.668638        1.22096       0.991479
        2.82428       0.421497       0.682676       0.941966
       0.943736       0.646731       0.893145        1.02193
        3.18124       0.563525        1.06299       0.904525
       0.479982       0.481017       0.644797        1.02212
        1.28933       0.465454        1.24726        1.09421
       0.033416        1.10334       0.971414       0.995463
       0.978214       0.525584         1.0403        1.00357
       0.182127        1.76686        0.76396        1.00251
       0.885536        3.11413        1.07955        1.01876
         3.8921       0.199642        1.06867       0.993685
        1.01485       0.505334       0.726244       0.928819
        2.39977        4.02496       0.808534        1.11661
        0.36006        1.15972        0.57313        0.87535
       0.916019         1.6366        1.11416       0.997639
       0.393283        2.16428       0.948101       0.976174
       0.131817       0.440127        1.22752        1.12635
         1.5233        1.16588       0.660865        1.06027
         1.0043       0.164557         1.1687       0.907315
        1.07212        2.05352       0.878643       0.867017
        1.58994       0.806317       0.909016        1.06818
      0.0836464        3.34411       0.847736       0.955415
       0.590736        1.45796       0.868896         1.3033
        0.18255        0.84463       0.784966       0.871148
       0.302843        1.93652        1.13439         1.0733
       0.542982        1.71171       0.799579        1.00452
        1.03952       0.888157        1.12558        1.10764
       0.389363        2.46732       0.671813       0.942037
        2.50694       0.613998       0.806921       0.844251
       0.900252        1.21606         1.3262       0.979136
        1.50994        1.56963       0.790496       0.839747
        0.61967        1.04292       0.671819        1.08955
        1.99332        1.72714       0.951936       0.924658
        1.35169        0.24204       0.927567       0.898202
       0.833462        1.26032        1.71172       0.941969
        2.07961       0.718089        1.21074        1.06062
       0.145572        2.23501       0.938133        1.08826
       0.404088       0.322989       0.981814       0.928967
        0.87777       0.486236       0.501803        0.97476
       0.689985       0.515611       0.460622        1.06029
        1.12601        0.62136       0.957275       0.914603
       0.900156         0.4948       0.645409        1.01862
      0.0503432        4.32119       0.820822        1.07852
        0.69894       0.318496        1.45108        1.03799
        0.12973        1.72263       0.654912        1.17545
       0.921169        1.24875        0.98938       0.971424
       0.839817        1.12776        1.32125        0.99384
        1.44278        1.10215         1.1665        1.10754
        2.33408        2.42112       0.641135        1.10042
        1.14671       0.942007         1.1601       0.941526
       0.246105       0.402788        1.05058        1.05977
        0.45237        1.00795        1.63025        1.08533
        3.76625       0.533703       0.960703        1.06969
       0.122659        2.11752        1.00174       0.841691
        1.78771       0.897912       0.624955       0.989955
        1.27433         1.5951        0.69805       0.928853
        2.77041       0.269531       0.863249       0.837234
        1.10296        1.59939        1.49843         1.0133
         1.1308        2.06523       0.907798        1.00306
       0.190042       0.758691        1.00143        1.18189
        1.05752       0.338902       0.806811        1.04925
       0.143944        1.41038       0.647797        1.00506
       0.458441       0.939436        0.54738        1.04232
        1.15456       0.563701       0.757298       0.989953
       0.450106        1.24199         0.8229       0.948175
       0.689657        1.62943       0.627451        1.09038
        0.47929        1.36611        1.53952       0.987711
       0.156088       0.927939       0.854024        1.05434
         0.1087         1.2164        1.31657         0.9068
      0.0146337       0.172184        1.32721        1.05386
        0.40344        2.60175        1.36665       0.930411
       0.398466        1.81594        1.24643       0.994931
      0.0802249       0.489031        1.14657        1.02809
       0.520557       0.249258       0.939421        1.05395
       0.817072        1.04119        1.51452       0.941425
       0.314369       0.513689       0.962557        1.00081
       0.277574        1.28797        1.19568        1.15959
       0.718976        1.56947       0.868377         1.0009
        1.52209         1.2192       0.778475        1.03072
       0.263368       0.202247       0.930459        1.01252
        2.93973        1.43121       0.682399        1.07684
       0.605858       0.332251       0.756078       0.897936
        1.43293       0.390163        1.46212       0.975369
      0.0434433       0.948247        1.15054         1.0785
       0.338395        3.05346       0.520188         1.0464
       0.122858       0.538151        1.08643       0.944824
      0.0175857       0.431552       0.873231       0.977829
        1.42551       0.598304        1.35878       0.867343
        0.35605        1.57925       0.932132       0.770016
       0.514121       0.866907        1.26449        1.06609
        1.42212        1.42394         1.4761       0.963338
        1.62639        2.44812       0.596858       0.929892
         1.9373       0.605044        1.30839       0.804563
      0.0345048       0.468062       0.851178       0.960652
        0.03346        1.64538        0.96618       0.989258
       0.396605       0.371753         0.7217       0.962436
        1.51246       0.510171       0.540663        1.07572
        4.31746        1.36869       0.972692        1.05375
       0.651194        0.27076       0.605697        1.05223
        2.11992        2.47844        1.71693       0.940287
       0.390519       0.149865        1.07825        1.00848
       0.340616       0.559833        0.88163        1.07666
        1.15508       0.640303        1.03036        1.07483
        1.72198        1.25321       0.748164       0.939369
       0.948618        0.37995        1.31258        1.03576
       0.703232       0.991176        0.85189         1.1196
       0.664172       0.222494       0.893629        1.06886
        1.01663       0.996709       0.904966       0.997377
       0.423161       0.839446       0.588968        1.10642
       0.818817       0.410155        1.90994       0.992482
       0.154654        0.95697       0.929118        1.05578
        0.97033       0.519071       0.879367       0.927896
       0.159855        1.69053       0.845145       0.969557
        1.42048       0.303148       0.951752        1.09013
       0.864071       0.977055        1.25086         1.1845
       0.573096       0.608875        1.42496        1.05228
       0.244477       0.647777        1.10424       0.968674
       0.144244       0.868645       0.919382       0.846495
        2.76536       0.701974       0.747035       0.885197
       0.289751       0.115387       0.765591       0.918269
        1.21904       0.654098       0.756096        1.02135
       0.089645       0.772003        1.31476       0.967111
      0.0118263       0.764313       0.746123        1.08348
       0.339872        1.25798        1.13546       0.849888
        1.51194        1.10762        1.21906       0.942969
       0.550346        1.54481       0.403298        1.05385
       0.659352        1.52734        2.42077       0.956328
       0.261559        2.38033        1.22974       0.862423
       0.231962        2.27696         1.1574       0.729162
       0.329677        1.14859       0.531805        1.11265
       0.808911        0.38349       0.649812        1.17989
        1.58759        1.38695        1.31904        1.03517
        2.95494       0.733266        0.70039       0.956704
      0.0235903        2.44507        1.41581       0.951244
       0.444982       0.605219        1.05053       0.978982
       0.157384        1.02566        1.45767       0.904845
        1.93754        1.32015        1.35394       0.964583
        1.23839        1.35115       0.655726       0.830337
       0.174564        1.13905        1.10835        1.15054
       0.905109       0.697404       0.630092        0.89571
       0.972106       0.784885        1.06239        1.12099
       0.413345        0.20865       0.780425        1.09148
        1.54547        1.07876       0.946069       0.920309
       0.532945          1.061       0.963497       0.864699
       0.194888         1.1786       0.922569        1.00485
        2.32211       0.324836        1.06679        1.07498
       0.424126       0.368626        1.07598        1.13258
       0.221736       0.261967        1.17258       0.974541
        1.28239       0.625416       0.816246        1.16028
       0.172626        1.59664       0.611273        0.96268
        1.50862        1.15755       0.757394        0.95413
       0.683237        1.01214       0.547744       0.845612
        0.19862        1.33559        1.90796        1.06009
       0.315201       0.621396        1.13415        1.01761
       0.822943       0.856841       0.496318        1.16321
        1.07822        1.07706       0.864943       0.950708
       0.524672        2.06788        1.22437        1.01796
       0.639037       0.480508        1.45355       0.801702
        0.27989        1.04997       0.644607       0.997127
        1.08123        1.21631       0.569205         1.0082
      0.0727005        1.40058        1.05656        1.12105
       0.631219       0.542393        0.93274       0.975488
        1.55867       0.907601        1.14551        1.12029
      0.0164932       0.526044        1.11179       0.954571
       0.135293        1.55141       0.800076        1.02954
       0.093681        2.12637        1.32823       0.974127
        3.17597        1.91773        1.35065       0.873027
       0.867764       0.693746         1.1352       0.894245
        3.70855       0.871212        1.09226        1.05826
       0.137386        1.28831       0.795067        1.01154
       0.542792       0.695041        1.34017       0.934078
        2.15381       0.512624        1.16156        1.25115
        0.10877        1.04676        1.30243       0.693497
       0.477001        2.05095        1.60673       0.949357
        1.41813        2.60803        1.20689        1.02375
       0.223781       0.984356        1.46527       0.872111
       0.676179        1.82908       0.987397        1.02579
        0.62264       0.184665         1.5275        1.09133
     0.00954585        1.36449       0.684939        1.02555
        3.19415       0.387344        1.04395       0.955063
      0.0980533        1.35269        1.39566       0.947912
       0.936833        1.25162        1.06733       0.861062
       0.851362        1.09277       0.733927        1.11671
       0.613466        1.36215        1.13115        1.08419
       0.659425        1.12884        1.84891         1.0904
       0.396469       0.144535       0.852537        1.04592
      0.0133962       0.935299       0.743755       0.941063
       0.703166       0.367024        1.15015         1.0313
        1.54051       0.649305        1.10408        1.07098
        3.52011       0.808778       0.787759        1.18087
        3.87346       0.217549        1.12768         1.0479
       0.517945        1.35102       0.614752       0.874928
       0.799474        1.83698       0.880545         1.0394
        2.68934       0.649443       0.987346        1.09928
        1.23059        1.41827       0.844643       0.973444
       0.157023       0.791557        1.07581       0.999257
       0.109725       0.667226       0.735057       0.883849
       0.611673        1.01176        1.74373        1.02783
        1.76001       0.808513       0.593985        1.11796
       0.344731        1.09596        1.13157         1.0098
        1.80415        1.28308        1.04048        1.16102
       0.553212       0.852253         1.0842        1.05019
        1.06676        1.79663        1.77543       0.982303
       0.646849       0.807531        1.47664        1.19176
        1.82746        1.19426        1.01874        1.03261
       0.213174       0.790088       0.714071        0.97853
       0.245344       0.373712        1.36278        1.14344
      0.0986324      0.0894065        1.27438       0.954054
       0.547259       0.366714        1.31222        1.09389
        4.28218       0.680148       0.809002       0.902907
        1.87149       0.713111        1.62276       0.873832
       0.152024       0.642085        1.22607        1.03219
       0.751808        2.04428        1.13357       0.864959
        1.51669       0.210138       0.868327       0.982257
       0.820905       0.860208       0.573981        1.13318
        1.38987         0.4689       0.786846        1.12788
       0.673705        2.19986       0.959165       0.971996
     0.00377391       0.204162        1.35852       0.813024
       0.408693        0.25162        1.25284       0.956505
       0.071506        1.07352        0.59202        1.02665
       0.357944        1.29193       0.531451        1.01361
       0.920917       0.515174       0.716204       0.928329
        1.75277        1.09356       0.841304         1.0123
       0.267815        1.66516       0.493657       0.985417
       0.900406       0.253183        1.12316        1.02597
       0.232064       0.235113        0.72639       0.869108
        1.15727        0.77782       0.994438        1.05286
       0.888378       0.579693        0.82221       0.883002
       0.750416       0.348126        0.96582       0.958214
         1.3481       0.737326       0.888119        1.02646
       0.203156       0.431256       0.958606        0.89411
        0.28414       0.243593        1.17768        1.01624
        2.67083       0.998497        0.52467        1.02932
       0.533308       0.137816        1.03398        1.09727
        1.49239       0.928714        1.09713        1.03536
      0.0609332       0.733342        1.54136        1.00986
       0.779913        1.08617       0.926316        1.11611
       0.727765        1.61288       0.957529        1.02524
       0.186376        1.69877       0.561958        1.06535
      0.0111783       0.626417        1.19467        1.11639
       0.427971        1.64524       0.583697        1.01876
        1.35487        1.57674       0.696306       0.808485
        1.10131        1.62689       0.951057       0.997532
       0.786025        2.73254       0.816083       0.799665
       0.554678       0.287757       0.981248       0.973371
       0.275799       0.600229       0.989218        1.08508
       0.397035       0.691077        1.33968        1.25961
       0.254498        1.34205       0.929948       0.987878
        2.65548       0.345272       0.678753        1.07981
        1.59951        1.00625       0.753613       0.862644
       0.137181       0.651307        0.82101        1.07771
        2.02579       0.625467        1.43183        1.10619
        2.73903        1.60215        1.20138       0.919279
        2.46521        1.80606       0.806898       0.947968
        1.45091        1.19557        1.47003         1.0008
         1.4805       0.788552         1.0863       0.947808
       0.699987        2.11072        1.35692       0.916598
       0.514257          0.432        0.46749        1.03109
       0.112808       0.707698        0.95337        0.96751
       0.149434       0.609331       0.877585        1.09769
        3.43935       0.819181        1.36027       0.989966
       0.198281        1.30561        1.51615       0.980082
       0.718417        1.48905       0.675221        1.09227
       0.301022       0.365627         1.1025       0.957072
       0.174166       0.792294        1.06615        1.12122
        3.38733       0.677736         1.0633       0.764022
      0.0404508       0.694416        1.05372        1.00889
       0.742176       0.738172       0.924904       0.743551
         1.1581       0.898556       0.875306        1.00343
        1.46029        1.57473        1.70372       0.971365
        1.24832       0.671781       0.790932        1.09214
        1.88822       0.901684       0.694868       0.990722
        3.35264        2.10978        1.44502       0.878165
       0.834944       0.922849       0.692731       0.944108
       0.195184         1.8039        1.09937       0.891254
        1.13977        1.83547       0.822072        1.13907
       0.479531        1.36428       0.643589        1.25248
       0.171792        1.65148        1.13209        1.10919
        1.29633       0.567104       0.804444       0.861663
       0.238957       0.673523       0.801484       0.866831
       0.586815       0.375401       0.770641        1.18028
       0.168582        1.28908        1.13143       0.809664
       0.357073       0.392142        0.65581       0.972954
         1.6581        1.11079       0.756455        1.07474
       0.638293        1.44346       0.848873        1.02122
         4.4514       0.959826        0.96556        0.99115
     0.00295253       0.306999       0.598081       0.882991
        1.27188       0.370431       0.983395         1.0845
       0.129932       0.976597       0.912346       0.903983
       0.217031       0.753346        0.87815       0.743108
       0.182559       0.727444        1.03362       0.921812
        1.68717        0.59879        1.23261        1.11525
        1.03702       0.289029        1.08565       0.968949
      0.0849359       0.286595        1.00574       0.948177
       0.282378        1.27667       0.873106        1.22439
       0.180252        1.06576        1.29567       0.878367
       0.564312       0.343945         1.0425        1.02392
       0.282146       0.388498       0.938268        1.06192
        1.70931       0.321932       0.476763       0.918091
       0.627753        2.04927        1.42002        1.24529
       0.079059        0.86676        1.10339        1.03651
        1.10492       0.340315       0.709155        1.04558
        1.67233       0.249678        1.76482       0.860917
       0.769133        1.26939        1.22157        1.00149
       0.983043       0.269826        1.33004         1.0734
        1.43333       0.654856        1.68412         1.0329
       0.642217       0.165084         1.4833        1.02615
        2.00946        1.64689        1.04858       0.962825
        2.28246        1.91457        1.25173        0.88361
       0.874893        1.71101       0.787404        1.03248
       0.808335       0.127079        1.23054        1.11182
       0.504505       0.791657       0.595671       0.944424
        4.66575         1.2637        1.23623        1.00938
       0.660055       0.398352       0.930619       0.976336
        0.15169        1.26252        1.03917        1.07227
        1.71057       0.687206        1.34058       0.746128
        1.08799       0.653476       0.656478        1.10789
        1.56554         0.3278        1.32212       0.937171
       0.485131        1.50782       0.984803       0.819498
       0.661242       0.212981       0.708552       0.992493
       0.903812        1.09035        1.22092       0.879195
       0.508392       0.989202       0.974316        1.12234
       0.396366       0.473293        1.11814        1.10344
        3.26666       0.593286       0.849525       0.956417
        0.46884       0.265542       0.789691       0.988776
        1.17508       0.352134       0.666929        1.13744
        1.23892        1.16077       0.428355        1.01404
       0.140819        3.10615        1.03527       0.883391
       0.114398        1.32967       0.918273       0.876069
       0.295221        0.59892       0.363338       0.841764
       0.269255        1.31577        1.19345        1.08535
        1.17818        1.17206       0.571739        1.01836
         2.0274       0.958221       0.655312        1.09676
      0.0926811       0.324542        1.25436       0.884695
       0.913471       0.720041       0.820168        1.07722
        3.72215        1.58304        1.09982       0.881789
        1.50854        1.52886       0.811704        0.98091
      0.0770685       0.906155       0.791649         1.0086
        1.21399         2.8665       0.839586        1.13786
      0.0816411       0.844895       0.648625        0.88645
        1.66161        1.02537       0.680909       0.963015
        1.13535       0.363825         0.5634        1.04837
      0.0174893        2.22565       0.599674       0.831488
       0.368697       0.586155       0.956227       0.903961
       0.867048       0.544724        1.22814        1.07682
        4.54612        1.46987        1.66431        1.08087
        1.55701         2.0726       0.790785       0.881141
         3.8124        1.36119       0.473153       0.759766
       0.450383       0.416389        1.26525        1.01978
       0.273245       0.666004        1.85087       0.936341
        1.76576        1.15274       0.756671       0.832763
        0.19859       0.800833       0.702375       0.942756
         1.2904      0.0482752        0.74668        1.06836
      0.0987555       0.568001       0.676318        1.02576
       0.536662        2.08422       0.783337         1.1047
         0.9317       0.624987       0.797901        1.04084
        1.24501        1.01306        1.12475       0.879227
        0.73446       0.127104       0.741391       0.997555
        0.42522        1.21847       0.581629        1.08306
       0.110871        1.28309       0.469349        1.04861
        0.33881       0.621959       0.828877       0.933737
        1.24319       0.370784        1.26905       0.958918
        1.24268        2.37529        1.58176        1.11891
        1.32146       0.756573        1.03955       0.914419
